dataset,model,layer,checkpoint,seed,gauge_seed,trial,gauge_type,condition_number,d_out,d_in,R,r,normalized_rank,alpha,spectrum,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_path_no_dense_intermediate,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,7.0521007578277473e-01,1.1102230246251565e-16,True,RBLA prefix,8.1591158907136063e-01,1.1070151328858591e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,7.0521007578277473e-01,1.1102230246251565e-16,True,SP+ (compact QR),7.0521007578277484e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,6.5681423806553652e-01,2.2204460492503131e-16,True,RBLA prefix,7.5324374901922730e-01,9.6429510953690789e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,6.5681423806553652e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.5681423806553674e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,RBLA prefix,7.1113358744554989e-01,1.0307127395930171e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.0806231348624840e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,5.5861577432833620e-01,1.1102230246251565e-16,True,RBLA prefix,6.7935701719204322e-01,1.2074124286370702e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,5.5861577432833620e-01,1.1102230246251565e-16,True,SP+ (compact QR),5.5861577432833631e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,RBLA prefix,6.2535225101049918e-01,1.1733268926321028e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,SP+ (compact QR),5.0801956174728913e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,4.5562781644759154e-01,1.6653345369377348e-16,True,RBLA prefix,5.5227236544993075e-01,9.6644549002339208e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,4.5562781644759154e-01,1.6653345369377348e-16,True,SP+ (compact QR),4.5562781644759170e-01,1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,RBLA prefix,4.7925646736127925e-01,7.8799717130943636e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.0045675023033572e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,RBLA prefix,4.3705515534638384e-01,9.6202421134181815e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,SP+ (compact QR),3.4085273421220214e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,2.7357848845420513e-01,2.7755575615628914e-16,True,RBLA prefix,3.1468014050595594e-01,4.1101652051750814e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,2.7357848845420513e-01,2.7755575615628914e-16,True,SP+ (compact QR),2.7357848845420540e-01,2.7755575615628914e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,15,9.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,1.9019893967140405e-01,1.6653345369377348e-16,True,RBLA prefix,2.4018366670904556e-01,4.9984727037641508e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,15,9.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,1.9019893967140405e-01,1.6653345369377348e-16,True,SP+ (compact QR),1.9019893967140422e-01,1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,16,1.0000000000000000e+00,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,3.0457881521348378e-16,2.5435950624954245e-15,True,RBLA prefix,1.9637228062965840e-16,-1.0820653458382538e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,42,0,permutation,1.0000000000000000e+00,128,96,16,16,1.0000000000000000e+00,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8283257539971235e-16,3.0457881521348378e-16,2.5435950624954245e-15,True,SP+ (compact QR),2.8481738777089081e-15,2.5435950624954245e-15,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,1,6.2500000000000000e-02,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,9.4956012145392210e-01,2.2204460492503131e-16,True,RBLA prefix,9.6867684691884581e-01,1.9116725464923712e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,1,6.2500000000000000e-02,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,9.4956012145392210e-01,2.2204460492503131e-16,True,SP+ (compact QR),9.4956012145392232e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,8.9981709600872983e-01,1.1102230246251565e-16,True,RBLA prefix,9.2318695915421189e-01,2.3369863145482062e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,8.9981709600872983e-01,1.1102230246251565e-16,True,SP+ (compact QR),8.9981709600872994e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,8.5065276938674994e-01,0.0000000000000000e+00,True,RBLA prefix,9.0200033750527997e-01,5.1347568118530029e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,8.5065276938674994e-01,0.0000000000000000e+00,True,SP+ (compact QR),8.5065276938674994e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,8.0193501861545324e-01,4.4408920985006262e-16,True,RBLA prefix,8.8171932734148040e-01,7.9784308726027153e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,8.0193501861545324e-01,4.4408920985006262e-16,True,SP+ (compact QR),8.0193501861545369e-01,4.4408920985006262e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,7.5351295274183483e-01,2.2204460492503131e-16,True,RBLA prefix,8.5451616362228866e-01,1.0100321088045383e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,7.5351295274183483e-01,2.2204460492503131e-16,True,SP+ (compact QR),7.5351295274183505e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,7.0521007578277473e-01,2.2204460492503131e-16,True,RBLA prefix,8.2444569614659691e-01,1.1923562036382218e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,7.0521007578277473e-01,2.2204460492503131e-16,True,SP+ (compact QR),7.0521007578277495e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,6.5681423806553652e-01,2.2204460492503131e-16,True,RBLA prefix,7.8868403821862954e-01,1.3186980015309302e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,6.5681423806553652e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.5681423806553674e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,6.0806231348624817e-01,1.1102230246251565e-16,True,RBLA prefix,7.6202829020043505e-01,1.5396597671418688e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,6.0806231348624817e-01,1.1102230246251565e-16,True,SP+ (compact QR),6.0806231348624828e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,5.5861577432833620e-01,0.0000000000000000e+00,True,RBLA prefix,6.9906616073143968e-01,1.4045038640310348e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,5.5861577432833620e-01,0.0000000000000000e+00,True,SP+ (compact QR),5.5861577432833620e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,5.0801956174728891e-01,1.1102230246251565e-16,True,RBLA prefix,6.4670934593186680e-01,1.3868978418457789e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,5.0801956174728891e-01,1.1102230246251565e-16,True,SP+ (compact QR),5.0801956174728902e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,4.5562781644759154e-01,1.1102230246251565e-16,True,RBLA prefix,6.1159460080229255e-01,1.5596678435470102e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,4.5562781644759154e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.5562781644759165e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,RBLA prefix,5.6575634995992452e-01,1.6529959972958891e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.0045675023033572e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,RBLA prefix,4.9473451808816382e-01,1.5388178387596180e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,SP+ (compact QR),3.4085273421220214e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,2.7357848845420513e-01,2.2204460492503131e-16,True,RBLA prefix,4.2290180388358733e-01,1.4932331542938221e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,2.7357848845420513e-01,2.2204460492503131e-16,True,SP+ (compact QR),2.7357848845420535e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,15,9.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,1.9019893967140405e-01,1.3877787807814457e-16,True,RBLA prefix,2.8374347566698294e-01,9.3544535995578881e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,15,9.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,1.9019893967140405e-01,1.3877787807814457e-16,True,SP+ (compact QR),1.9019893967140419e-01,1.3877787807814457e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,16,1.0000000000000000e+00,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,3.0457881521348378e-16,2.7047374739592896e-15,True,RBLA prefix,2.0167296702297706e-16,-1.0290584819050673e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,43,1,permutation,1.0000000000000000e+00,128,96,16,16,1.0000000000000000e+00,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8914386642205108e-16,3.0457881521348378e-16,2.7047374739592896e-15,True,SP+ (compact QR),3.0093162891727733e-15,2.7047374739592896e-15,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,1,6.2500000000000000e-02,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,9.4956012145392210e-01,2.2204460492503131e-16,True,RBLA prefix,9.4956012145392232e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,1,6.2500000000000000e-02,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,9.4956012145392210e-01,2.2204460492503131e-16,True,SP+ (compact QR),9.4956012145392232e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,8.9981709600872983e-01,2.2204460492503131e-16,True,RBLA prefix,9.2259268166319208e-01,2.2775585654462249e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,8.9981709600872983e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.9981709600873006e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,8.5065276938674994e-01,2.2204460492503131e-16,True,RBLA prefix,8.9078003036927023e-01,4.0127260982520285e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,8.5065276938674994e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.5065276938675016e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,8.0193501861545324e-01,2.2204460492503131e-16,True,RBLA prefix,8.4744973796245260e-01,4.5514719346999355e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,8.0193501861545324e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.0193501861545347e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,7.5351295274183483e-01,3.3306690738754696e-16,True,RBLA prefix,8.2431881312988853e-01,7.0805860388053699e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,7.5351295274183483e-01,3.3306690738754696e-16,True,SP+ (compact QR),7.5351295274183516e-01,3.3306690738754696e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,7.0521007578277473e-01,1.1102230246251565e-16,True,RBLA prefix,7.9515432927458130e-01,8.9944253491806569e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,7.0521007578277473e-01,1.1102230246251565e-16,True,SP+ (compact QR),7.0521007578277484e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,6.5681423806553652e-01,2.2204460492503131e-16,True,RBLA prefix,7.6046216155280888e-01,1.0364792348727236e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,6.5681423806553652e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.5681423806553674e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,RBLA prefix,7.0554400229184189e-01,9.7481688805593714e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.0806231348624840e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,5.5861577432833620e-01,1.1102230246251565e-16,True,RBLA prefix,6.7561597235037607e-01,1.1700019802203987e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,5.5861577432833620e-01,1.1102230246251565e-16,True,SP+ (compact QR),5.5861577432833631e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,RBLA prefix,6.0860189770547690e-01,1.0058233595818800e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,SP+ (compact QR),5.0801956174728913e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,4.5562781644759154e-01,1.1102230246251565e-16,True,RBLA prefix,5.7114905892034906e-01,1.1552124247275752e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,4.5562781644759154e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.5562781644759165e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,RBLA prefix,5.0571803264410931e-01,1.0526128241377369e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.0045675023033572e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,RBLA prefix,4.0466913714221525e-01,6.3816402930013227e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,SP+ (compact QR),3.4085273421220214e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,44,2,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8094485368644057e-16,2.7357848845420513e-01,2.2204460492503131e-16,True,RBLA prefix,3.1279514525562785e-01,3.9216656801422722e-02,True
