"category","dataset","distribution","rank_distribution","method","source_file","archive_relative_path","sha256","copy_verified"
"legacy_momentum09","mnist","extreme","mismatch","sp","mnist_extreme_mismatch_sp_sgd_momentum09_-train-20260723_171443-20e15cfd03a163ce.csv","04_legacy_momentum09\extreme\mismatch\mnist_extreme_mismatch_sp_sgd_momentum09_-train-20260723_171443-20e15cfd03a163ce.csv","0BD3D6B391EFC8F547853839317B5694BCFB626F3B7AA4AB90E1529C6F942EAE","True"
"legacy_momentum09","mnist","extreme","mismatch","sp_plus","mnist_extreme_mismatch_sp_plus_sgd_momentum09_-train-20260723_164932-fb06a6bbcacf5759.csv","04_legacy_momentum09\extreme\mismatch\mnist_extreme_mismatch_sp_plus_sgd_momentum09_-train-20260723_164932-fb06a6bbcacf5759.csv","701DDD1B8F635095F85874056347984F6F3050AC2DF4E2E5EE3491F2CDBC7840","True"
"legacy_momentum09","mnist","extreme","mismatch","zeropadding","mnist_extreme_mismatch_zeropadding_sgd_momentum09_-train-20260723_173950-7c9fbb0bba303bc0.csv","04_legacy_momentum09\extreme\mismatch\mnist_extreme_mismatch_zeropadding_sgd_momentum09_-train-20260723_173950-7c9fbb0bba303bc0.csv","764FF476245A4C00A1571907460474B24947572C96818BFDF70BCBA5D3B82D5C","True"
"report","","","","","rbla_plus_latest_experiment_report.md","05_reports\rbla_plus_latest_experiment_report.md","55123B2BD32473E60B202165D937231CF2575477F3B0CD01959CB197B927D81E","True"
"nlp_dirichlet_rank_correct","agnews","alpha_0_4","correct","rbla","agnews_dirichlet_0_4_rank_correct_rbla_-train-20260805_100618-10250cbd233845bd.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\agnews\agnews_dirichlet_0_4_rank_correct_rbla_-train-20260805_100618-10250cbd233845bd.csv","B7458593E77ED132A255FB9D1F4CC9D1C42ADD9CA026EF1C7BA529E145CE5BCB","True"
"nlp_dirichlet_rank_correct","agnews","alpha_0_4","correct","rbla_plus","agnews_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_113023-880bccddb94fd2be.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\agnews\agnews_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_113023-880bccddb94fd2be.csv","A08390EDA31B53DD651961FFD02E4372D88019D157BEF07B9B207E01A6135C28","True"
"nlp_dirichlet_rank_correct","agnews","alpha_0_4","correct","sp","agnews_dirichlet_0_4_rank_correct_sp_-train-20260805_125433-d852633aff4c9201.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\agnews\agnews_dirichlet_0_4_rank_correct_sp_-train-20260805_125433-d852633aff4c9201.csv","C7B6E97E71813AD05BB212F54931B2594EA0931BAF6456AD26FB23EA3A4B4E29","True"
"nlp_dirichlet_rank_correct","agnews","alpha_0_4","correct","zeropadding","agnews_dirichlet_0_4_rank_correct_zeropadding_-train-20260805_141916-b1b2faaae9be3b1a.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\agnews\agnews_dirichlet_0_4_rank_correct_zeropadding_-train-20260805_141916-b1b2faaae9be3b1a.csv","A1912E4F83BEA8499FDBFBA1E2F477C8135C1E95BBACCBE3ADEB131A7C65425B","True"
"nlp_dirichlet_rank_correct","imdb","alpha_0_4","correct","rbla","imdb_dirichlet_0_4_rank_correct_rbla_-train-20260805_072011-8667cbf05c94bd09.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\imdb\imdb_dirichlet_0_4_rank_correct_rbla_-train-20260805_072011-8667cbf05c94bd09.csv","1D172844F65834CCA241DDA27949F005CABCDDC3C5F577B2A42E6FD2C43C775A","True"
"nlp_dirichlet_rank_correct","imdb","alpha_0_4","correct","rbla_plus","imdb_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_080142-8605ba97eeae5647.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\imdb\imdb_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_080142-8605ba97eeae5647.csv","EB222132203E43EAC7698C7EE9EC5AF4005396A418E6C873BAACE61A9591B21E","True"
"nlp_dirichlet_rank_correct","imdb","alpha_0_4","correct","sp","imdb_dirichlet_0_4_rank_correct_sp_-train-20260805_084257-7efa2ab5288de8d5.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\imdb\imdb_dirichlet_0_4_rank_correct_sp_-train-20260805_084257-7efa2ab5288de8d5.csv","C0E270D4E7924EF687057EB122138ACAE8E1CEEB986E3980F2892CADD1D52E78","True"
"nlp_dirichlet_rank_correct","imdb","alpha_0_4","correct","zeropadding","imdb_dirichlet_0_4_rank_correct_zeropadding_-train-20260805_092446-f8a3e7be87502950.csv","06_nlp_dirichlet_rank_correct\results\other_nlp\imdb\imdb_dirichlet_0_4_rank_correct_zeropadding_-train-20260805_092446-f8a3e7be87502950.csv","D9F90698654532E514D2C76BF0C8429502B6D070023070E1104D0D913CAB0F11","True"
"nlp_dirichlet_rank_correct","mnli","alpha_0_4","correct","rbla","mnli_dirichlet_0_4_rank_correct_rbla_-train-20260805_154433-0a5ec1a44000a89c.csv","06_nlp_dirichlet_rank_correct\results\glue\mnli\mnli_dirichlet_0_4_rank_correct_rbla_-train-20260805_154433-0a5ec1a44000a89c.csv","05F1AD6E45AD84DC6A1487295FD1EE3F87384365789B11D8C72C21BF7D18FE2F","True"
"nlp_dirichlet_rank_correct","mnli","alpha_0_4","correct","rbla_plus","mnli_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_200341-087df6e45310afec.csv","06_nlp_dirichlet_rank_correct\results\glue\mnli\mnli_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_200341-087df6e45310afec.csv","5EDF65AF75A339FBCCE8C87A8B2F92201F5C79DD1F43E96E3E889334900CA3CE","True"
"nlp_dirichlet_rank_correct","mnli","alpha_0_4","correct","sp","mnli_dirichlet_0_4_rank_correct_sp_-train-20260806_002259-944e364e7eeedc2b.csv","06_nlp_dirichlet_rank_correct\results\glue\mnli\mnli_dirichlet_0_4_rank_correct_sp_-train-20260806_002259-944e364e7eeedc2b.csv","1CDB51C86AD65E382B5223C6C4DE9CCF1F16D4BF9F35A8ABB42934DF497B4154","True"
"nlp_dirichlet_rank_correct","mnli","alpha_0_4","correct","zeropadding","mnli_dirichlet_0_4_rank_correct_zeropadding_-train-20260806_044246-5eec21ff6bcf6572.csv","06_nlp_dirichlet_rank_correct\results\glue\mnli\mnli_dirichlet_0_4_rank_correct_zeropadding_-train-20260806_044246-5eec21ff6bcf6572.csv","FC033CD5F222BBC725CB1F4A005A9E9DF3FBCAC1A29E5166716264F57F3B5432","True"
"nlp_dirichlet_rank_correct","mrpc","alpha_0_4","correct","rbla","mrpc_dirichlet_0_4_rank_correct_rbla_-train-20260805_063658-6fc32fcea09afb94.csv","06_nlp_dirichlet_rank_correct\results\glue\mrpc\mrpc_dirichlet_0_4_rank_correct_rbla_-train-20260805_063658-6fc32fcea09afb94.csv","D2CC87C7262BEA760A8D552D575ED9340B4CED885F886A3CFE6AB14C70840242","True"
"nlp_dirichlet_rank_correct","mrpc","alpha_0_4","correct","rbla_plus","mrpc_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_064736-ff9188e272cecf1f.csv","06_nlp_dirichlet_rank_correct\results\glue\mrpc\mrpc_dirichlet_0_4_rank_correct_rbla_plus_-train-20260805_064736-ff9188e272cecf1f.csv","6F3C6DA99342A83C319E8EEB830EEFBC46BE8DCED2C28FD8333A15BB93829577","True"
"nlp_dirichlet_rank_correct","mrpc","alpha_0_4","correct","sp","mrpc_dirichlet_0_4_rank_correct_sp_-train-20260805_065811-0641df2007c33a74.csv","06_nlp_dirichlet_rank_correct\results\glue\mrpc\mrpc_dirichlet_0_4_rank_correct_sp_-train-20260805_065811-0641df2007c33a74.csv","1954C318883F47EF0F99B17BF031BDDE17FDCA04215AC7232B9FC0D33F5FE115","True"
"nlp_dirichlet_rank_correct","mrpc","alpha_0_4","correct","zeropadding","mrpc_dirichlet_0_4_rank_correct_zeropadding_-train-20260805_070919-8f959fcb658f2155.csv","06_nlp_dirichlet_rank_correct\results\glue\mrpc\mrpc_dirichlet_0_4_rank_correct_zeropadding_-train-20260805_070919-8f959fcb658f2155.csv","E9B15723FF6EC92D2E0D84B8B72F40C1BC59630623CDB12D3647CC0F0AEB0C3F","True"
"nlp_dirichlet_rank_correct","qqp","alpha_0_4","correct","rbla","qqp_dirichlet_0_4_rank_correct_rbla_-train-20260803_100115-a04cda277b5ca4f5.csv","06_nlp_dirichlet_rank_correct\results\glue\qqp\qqp_dirichlet_0_4_rank_correct_rbla_-train-20260803_100115-a04cda277b5ca4f5.csv","34B6742DA813B4646CC680EBDFEDD2045557EA79E77912EDB224599034EEEDD5","True"
"nlp_dirichlet_rank_correct","qqp","alpha_0_4","correct","rbla_plus","qqp_dirichlet_0_4_rank_correct_rbla_plus_-train-20260804_100118-8d6731dc8a05a445.csv","06_nlp_dirichlet_rank_correct\results\glue\qqp\qqp_dirichlet_0_4_rank_correct_rbla_plus_-train-20260804_100118-8d6731dc8a05a445.csv","E45731F88FA76230E94A759A55E8550A78639DB84D82BF74F9DD71C47F30E7AA","True"
"nlp_dirichlet_rank_correct","qqp","alpha_0_4","correct","sp","qqp_dirichlet_0_4_rank_correct_sp_-train-20260803_141140-de7e98e40cf3c9c5.csv","06_nlp_dirichlet_rank_correct\results\glue\qqp\qqp_dirichlet_0_4_rank_correct_sp_-train-20260803_141140-de7e98e40cf3c9c5.csv","96F5FDE3B978F61A7CFC10E86E03F43522270D3AB58901EC6AE1A50633DB4482","True"
"nlp_dirichlet_rank_correct","qqp","alpha_0_4","correct","zeropadding","qqp_dirichlet_0_4_rank_correct_zeropadding_-train-20260803_181815-eb39deae68580955.csv","06_nlp_dirichlet_rank_correct\results\glue\qqp\qqp_dirichlet_0_4_rank_correct_zeropadding_-train-20260803_181815-eb39deae68580955.csv","8F9F281DA0FF7E301D7656A9379B5BF4A727D2F855EC09DB56138C72A9479CF9","True"
"nlp_dirichlet_rank_correct","rte","alpha_0_4","correct","rbla","rte_dirichlet_0_4_rank_correct_rbla_-train-20260803_222322-0374ee0551f6ec16.csv","06_nlp_dirichlet_rank_correct\results\glue\rte\rte_dirichlet_0_4_rank_correct_rbla_-train-20260803_222322-0374ee0551f6ec16.csv","D9C0BC8FD1D1E18FBEFD0353CE04CFCA860CA15A2D1F3446506AEDA6954A1B40","True"
"nlp_dirichlet_rank_correct","rte","alpha_0_4","correct","rbla_plus","rte_dirichlet_0_4_rank_correct_rbla_plus_-train-20260804_140629-58b29037a7cdd8f3.csv","06_nlp_dirichlet_rank_correct\results\glue\rte\rte_dirichlet_0_4_rank_correct_rbla_plus_-train-20260804_140629-58b29037a7cdd8f3.csv","C0BEA4A142E4BAA66858B584882CF3815081F612499DD041EF9351FCE1B841F2","True"
"nlp_dirichlet_rank_correct","rte","alpha_0_4","correct","sp","rte_dirichlet_0_4_rank_correct_sp_-train-20260803_223453-513d197e2da98110.csv","06_nlp_dirichlet_rank_correct\results\glue\rte\rte_dirichlet_0_4_rank_correct_sp_-train-20260803_223453-513d197e2da98110.csv","93CEB6245F640A57E0668849CB9B36E49EFBF8AD83C5C5FDC7F0B764DB24EA46","True"
"nlp_dirichlet_rank_correct","rte","alpha_0_4","correct","zeropadding","rte_dirichlet_0_4_rank_correct_zeropadding_-train-20260803_224610-382c900aa5193732.csv","06_nlp_dirichlet_rank_correct\results\glue\rte\rte_dirichlet_0_4_rank_correct_zeropadding_-train-20260803_224610-382c900aa5193732.csv","A4687EFC977C3349C339B75076DCC26E903E1355D5A6158E8429772A28BC1482","True"
"nlp_dirichlet_rank_correct","sst2","alpha_0_4","correct","rbla","sst2_dirichlet_0_4_rank_correct_rbla_-train-20260804_051121-8f15e7a267505a83.csv","06_nlp_dirichlet_rank_correct\results\glue\sst2\sst2_dirichlet_0_4_rank_correct_rbla_-train-20260804_051121-8f15e7a267505a83.csv","929B68269F6DA17FF3CE5FDF8EE10FD83E9649E8DCFD17B9051ED5DA810A94DD","True"
"nlp_dirichlet_rank_correct","sst2","alpha_0_4","correct","rbla_plus","sst2_dirichlet_0_4_rank_correct_rbla_plus_-train-20260804_062330-61ffb73e61d951e2.csv","06_nlp_dirichlet_rank_correct\results\glue\sst2\sst2_dirichlet_0_4_rank_correct_rbla_plus_-train-20260804_062330-61ffb73e61d951e2.csv","55CAF4DCDF38FCE4FFCC38F4934B32018D34535E1E233C9B6949B6563773F172","True"
"nlp_dirichlet_rank_correct","sst2","alpha_0_4","correct","sp","sst2_dirichlet_0_4_rank_correct_sp_-train-20260804_073533-0d30cea97f3526a4.csv","06_nlp_dirichlet_rank_correct\results\glue\sst2\sst2_dirichlet_0_4_rank_correct_sp_-train-20260804_073533-0d30cea97f3526a4.csv","C33F4AA93D15B4F79B5EF4BEE363FECD4A3D3AC8E9ED7E0F1D75A4FBF3FB427F","True"
"nlp_dirichlet_rank_correct","sst2","alpha_0_4","correct","zeropadding","sst2_dirichlet_0_4_rank_correct_zeropadding_-train-20260804_084806-c715de5d5dcf687b.csv","06_nlp_dirichlet_rank_correct\results\glue\sst2\sst2_dirichlet_0_4_rank_correct_zeropadding_-train-20260804_084806-c715de5d5dcf687b.csv","66CD586C03FC16254D116C9C7E8A7A9D08A641FDDE821A9095D168CE38D19221","True"
"nlp_failed_attempt","qqp","alpha_0_4","correct","rbla_plus","qqp_dirichlet_0_4_rank_correct_rbla_plus_-train-20260803_140728-a7e29b31043a1428.csv","06_nlp_dirichlet_rank_correct\failed_attempts\qqp\qqp_dirichlet_0_4_rank_correct_rbla_plus_-train-20260803_140728-a7e29b31043a1428.csv","B8AD07F2E5A099E4F07543073B08AED0A018368ED098B53FBE06843110A4AA26","True"
"nlp_failed_attempt","rte","alpha_0_4","correct","rbla_plus","rte_dirichlet_0_4_rank_correct_rbla_plus_-train-20260803_223404-ffc1ff95ff0656d6.csv","06_nlp_dirichlet_rank_correct\failed_attempts\rte\rte_dirichlet_0_4_rank_correct_rbla_plus_-train-20260803_223404-ffc1ff95ff0656d6.csv","35C09B93D08E27B8DD20B50D3E986E2C4168C02A6E3A05EDF50842EAFCA8D149","True"
"supplementary_figure","dirichlet_main","","","","plot_dirichlet_learning_curves.ipynb","07_figures\dirichlet_main\plot_dirichlet_learning_curves.ipynb","B50AEF084BBCADCAF34DE5C84CA1CD9006FF6ED545A4CB5D1B58F1CF3BFAEA7A","True"
"supplementary_figure","dirichlet_main","","","","fmnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_1\fmnist_learning_curve.pdf","3BEE6AE3A0455A04C098876AAD4ECFF7D708E2DBB0664583E3336D8232FCD577","True"
"supplementary_figure","dirichlet_main","","","","kmnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_1\kmnist_learning_curve.pdf","7EC91F61A44180A5EBE9EA9447AEFD9ACC7709804EE1D05E20A9CA781CB5E65B","True"
"supplementary_figure","dirichlet_main","","","","mnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_1\mnist_learning_curve.pdf","F294D5914EB3422F6223C6A6FD8B5FAE6C3000ACA7A110A538B725171747E6DA","True"
"supplementary_figure","dirichlet_main","","","","fmnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_4\fmnist_learning_curve.pdf","BB185C654335E870BF469E951221279A72D9AAD2A3B12B1718187BD36F531BB2","True"
"supplementary_figure","dirichlet_main","","","","kmnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_4\kmnist_learning_curve.pdf","596E58021EEF62358DE7D5C2958E6D1A13D768F97821B3894989B352390CB411","True"
"supplementary_figure","dirichlet_main","","","","mnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_4\mnist_learning_curve.pdf","8736944D7BD7BE2BCF011DA82D9A374F6A098B83294063CC99C02DECFCD81A1A","True"
"supplementary_figure","dirichlet_main","","","","qmnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_4\qmnist_learning_curve.pdf","68FBF87D4074E324DB1485F69158B17D2E7B7F223DFFD0B8B73A7DFBAA6E33DD","True"
"supplementary_figure","dirichlet_main","","","","fmnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_8\fmnist_learning_curve.pdf","0841C9AB078293C86D205AAAAA5357E1625314E7012C9BF80622EDB000793539","True"
"supplementary_figure","dirichlet_main","","","","kmnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_8\kmnist_learning_curve.pdf","39F466AF0627C7B20A3BDF57511B5E0A33BCD00E90E25DBF9C14B2AB8E4FD218","True"
"supplementary_figure","dirichlet_main","","","","mnist_learning_curve.pdf","07_figures\dirichlet_main\pdf\alpha_0_8\mnist_learning_curve.pdf","95626594B20223285D77C767AFB709A8936A5EEEC0FED8CAEC0339A125478CF9","True"
"supplementary_figure","model_capacity","","","","plot_roberta_lora_rank_capacity.ipynb","07_figures\model_capacity\plot_roberta_lora_rank_capacity.ipynb","8ED8D43912C8F480AF13A0DC12F060A2C3683F5BB3B6D23F483069D313C5DE96","True"
"supplementary_figure","model_capacity","","","","roberta_all_layers_lora_rank_1_100.csv","07_figures\model_capacity\roberta_all_layers_lora_rank_1_100.csv","924DF05D8B4888C6C0B03F0E33C97FF541951799497C2471866F58CBB744422A","True"
"supplementary_figure","model_capacity","","","","roberta_lora_rank_capacity.pdf","07_figures\model_capacity\roberta_lora_rank_capacity.pdf","E763E379D26ACE1FDF4A60DA64FAD1C18A0C01B206872D1808C9D564EF620BDD","True"
"supplementary_figure","rank_mismatch","","","","appropriate_rank_allocation_curve.png","07_figures\rank_mismatch\appropriate_rank_allocation_curve.png","AAFD8EAA71DE1190C887B22DD6F3681DF10619EEC31B027D35CCFA396D0D0D4B","True"
"supplementary_figure","rank_mismatch","","","","rank_misallocation_curve.png","07_figures\rank_mismatch\rank_misallocation_curve.png","750D5BA8E6D1EEBC78CA4867F4298AE90ADEEC412C22E310E4DB3D5DAAF2ECF6","True"
"supplementary_figure","rank_mismatch","","","","rank_mismatch.ipynb","07_figures\rank_mismatch\rank_mismatch.ipynb","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True"
