method,checkpoint,retained_rank_ratio,accuracy,average_loss,macro_f1,mcc,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,recall_9
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.7,0.649,1.0922552268028258,0.6295406430499824,0.6175735548678666,0.42448979591836733,0.9718061674008811,0.6007751937984496,0.9178217821782179,0.28105906313645623,0.2556053811659193,0.778705636743215,0.7247081712062257,0.6252566735112937,0.8126858275520317
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.8,0.6901,1.0624399649620055,0.6852183028546908,0.6581096393274914,0.5693877551020409,0.9814977973568282,0.5184108527131783,0.810891089108911,0.4439918533604888,0.7006726457399103,0.8329853862212944,0.7636186770428015,0.5184804928131417,0.7195242814667988
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.9,0.6927,1.043397501373291,0.6898216470803549,0.6611045694868553,0.6959183673469388,0.9894273127753304,0.4893410852713178,0.6455445544554456,0.6476578411405295,0.8015695067264574,0.8392484342379958,0.72568093385214,0.4394250513347023,0.6303270564915758
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,1.0,0.6285,1.0857687197685242,0.6181261855295019,0.6002768389154131,0.6295918367346939,0.9885462555066079,0.4573643410852713,0.2297029702970297,0.824847250509165,0.9204035874439462,0.824634655532359,0.6906614785992218,0.29774127310061604,0.4172447968285431
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.1,0.1862,4.286548793029785,0.063207366176346,0.128982132827585,0.0,0.0,0.8420542635658915,0.9831683168316832,0.0,0.0,0.0,0.0,0.0,0.0
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.2,0.2237,2.6780878536224364,0.12842125774949859,0.17245046417143883,0.0,0.0,0.7189922480620154,0.9861386138613861,0.0,0.0,0.0,0.2178988326848249,0.28234086242299794,0.0
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.3,0.3331,1.8155337863922119,0.26800154057439124,0.3014725568125932,0.061224489795918366,0.03171806167400881,0.6773255813953488,0.9821782178217822,0.7718940936863544,0.0,0.08977035490605428,0.39007782101167315,0.3069815195071869,0.0
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.4,0.6386,1.2560684746742248,0.605397518638194,0.6089823033941469,0.6,0.760352422907489,0.7403100775193798,0.9316831683168317,0.8309572301425662,0.36210762331838564,0.7045929018789144,0.8784046692607004,0.526694045174538,0.0
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.5,0.6807,1.112365342617035,0.6362304388759198,0.6519053761152483,0.8734693877551021,0.9823788546255506,0.7906976744186046,0.8178217821782178,0.8207739307535642,0.3890134529147982,0.6503131524008351,0.882295719844358,0.5236139630390144,0.0009910802775024777
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.6,0.6999,1.0593999795913696,0.6791514112614607,0.6709867346334824,0.9051020408163265,0.9832599118942731,0.7897286821705426,0.689108910891089,0.7861507128309573,0.4304932735426009,0.6826722338204593,0.8764591439688716,0.5646817248459959,0.222001982160555
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.7,0.7466,1.0250109659194946,0.7380908633514087,0.7199235012246131,0.9469387755102041,0.9770925110132158,0.6686046511627907,0.5366336633663367,0.6272912423625254,0.515695067264574,0.8215031315240083,0.8638132295719845,0.6386036960985626,0.8166501486620417
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.8,0.7499,1.015504849433899,0.7406740904866989,0.7244063373841704,0.9336734693877551,0.9682819383259912,0.5891472868217055,0.47425742574257423,0.6160896130346232,0.5683856502242153,0.8820459290187892,0.8881322957198443,0.6848049281314168,0.8533201189296333
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,0.9,0.7427,1.0242377960205078,0.7358170948710316,0.7179668886251559,0.9193877551020408,0.9568281938325991,0.5445736434108527,0.3940594059405941,0.6843177189409368,0.6177130044843049,0.8684759916492694,0.7830739299610895,0.7351129363449692,0.8959365708622399
p9_freeze_q_power_t43_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r44_-train-20260715_215704-d190282134177f31-round0030.pt,1.0,0.731,1.036878256702423,0.7178491462563605,0.7062287061247475,0.9040816326530612,0.958590308370044,0.5164728682170543,0.2306930693069307,0.9012219959266803,0.7914798206278026,0.860125260960334,0.7791828793774319,0.6478439425051334,0.7165510406342914
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.1,0.1953,3.6776145317077638,0.069776976340361,0.14686796908652897,0.0,0.0,0.9748062015503876,0.9376237623762376,0.0,0.0,0.0,0.0,0.0,0.0
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.2,0.2928,2.153131284332275,0.17540605323481923,0.24246793975236988,0.0,0.0,0.8226744186046512,0.6257425742574257,0.7464358452138493,0.8004484304932735,0.0,0.0,0.0,0.0
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.3,0.4682,1.5151486295700074,0.4191859543943903,0.42377696101680545,0.49183673469387756,0.3277533039647577,0.3856589147286822,0.5188118811881188,0.7932790224032586,0.8161434977578476,0.003131524008350731,0.0,0.7761806981519507,0.6342913776015857
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.4,0.6505,1.2156799760818482,0.6347233969378208,0.6167146509987911,0.9479591836734694,0.9594713656387666,0.3478682170542636,0.693069306930693,0.7036659877800407,0.6446188340807175,0.3444676409185804,0.4173151750972763,0.6827515400410678,0.7314172447968286
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.5,0.7245,1.1118474563598633,0.7117872640924159,0.6968530571769852,0.9459183673469388,0.9577092511013215,0.3023255813953488,0.7376237623762376,0.6975560081466395,0.5358744394618834,0.7745302713987474,0.8200389105058365,0.675564681724846,0.7611496531219029
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.6,0.732,1.0736084008216857,0.7224140800031603,0.7060404383663497,0.9673469387755103,0.9541850220264317,0.34108527131782945,0.808910891089109,0.6934826883910387,0.5369955156950673,0.7275574112734864,0.7811284046692607,0.6663244353182751,0.8037661050545094
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.7,0.7394,1.0336938071250916,0.7268908377776848,0.7138733217752853,0.936734693877551,0.9515418502202643,0.40891472868217055,0.8782178217821782,0.8828920570264766,0.554932735426009,0.7192066805845512,0.8929961089494164,0.6468172484599589,0.4836471754212091
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.8,0.7422,0.9982774194717408,0.7269956215100268,0.7170509068207469,0.8816326530612245,0.9700440528634361,0.500968992248062,0.7405940594059406,0.8482688391038696,0.7051569506726457,0.7933194154488518,0.9367704280155642,0.7515400410677618,0.27254707631318137
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,0.9,0.742,0.9804095707893371,0.7292414880084931,0.7168931483941021,0.8142857142857143,0.9823788546255506,0.5978682170542635,0.6306930693069307,0.8167006109979633,0.82847533632287,0.8329853862212944,0.9182879377431906,0.7012320328542094,0.2844400396432111
p9_freeze_q_power_t44_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r42_-train-20260715_220445-566df7fe08d7042c-round0030.pt,1.0,0.69,1.0121282728195191,0.674458207108848,0.6666011094547925,0.7387755102040816,0.9779735682819384,0.500968992248062,0.3316831683168317,0.7780040733197556,0.9405829596412556,0.9091858037578288,0.9163424124513618,0.528747433264887,0.2804757185332012
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.1,0.1955,3.3150051540374754,0.07503392203604421,0.1582344953202645,0.9836734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821605550049554
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.2,0.3638,2.1761138137817384,0.26293889509452845,0.3223092156584215,0.7010204081632653,0.7920704845814978,0.8604651162790697,0.0,0.0,0.0,0.0,0.4163424124513619,0.007186858316221766,0.7224975222993062
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.3,0.4323,1.7558457540512085,0.32864418751957214,0.3937979855028929,0.7285714285714285,0.8872246696035242,0.5087209302325582,0.0,0.0,0.0,0.0407098121085595,0.9717898832684825,0.9096509240246407,0.15163528245787908
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.4,0.4789,1.4898001399993896,0.4046290426295345,0.4490014559622666,0.6612244897959184,0.8669603524229075,0.4263565891472868,0.027722772277227723,0.0,0.0,0.6889352818371608,0.9766536964980544,0.9014373716632443,0.14568880079286423
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.5,0.5518,1.2739520168304443,0.49503646863696,0.5171674547822358,0.6755102040816326,0.8854625550660793,0.44089147286821706,0.4306930693069307,0.007128309572301426,0.004484304932735426,0.68580375782881,0.9464980544747081,0.9332648870636551,0.40733399405351833
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.6,0.6103,1.1506189023971558,0.562666564770969,0.5775661516079997,0.7244897959183674,0.9215859030837005,0.5416666666666666,0.9396039603960396,0.17617107942973523,0.033632286995515695,0.7682672233820459,0.9309338521400778,0.675564681724846,0.28245787908820613
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.7,0.6573,1.1211589468002319,0.6285531718848435,0.6325005854344291,0.7989795918367347,0.9330396475770925,0.36627906976744184,0.9623762376237623,0.7668024439918534,0.21524663677130046,0.8736951983298539,0.9095330739299611,0.5,0.17542120911793854
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.8,0.6624,1.146945327758789,0.625895172446653,0.6335886577046406,0.7755102040816326,0.9612334801762115,0.23255813953488372,0.7158415841584158,0.8472505091649695,0.7713004484304933,0.9206680584551148,0.8647859922178989,0.42915811088295686,0.10009910802775025
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,0.9,0.6395,1.155770503425598,0.5985963756701163,0.6127495018473791,0.8122448979591836,0.9700440528634361,0.187984496124031,0.4910891089108911,0.884928716904277,0.9080717488789237,0.9029227557411273,0.8035019455252919,0.3655030800821355,0.08126858275520317
p9_freeze_q_power_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r43_-train-20260715_221207-6ca3a48df8eb60da-round0030.pt,1.0,0.5695,1.2275463556289672,0.5231752602553033,0.5517806803915896,0.6908163265306122,0.9629955947136564,0.14050387596899225,0.14455445544554454,0.9460285132382892,0.9708520179372198,0.8757828810020877,0.7042801556420234,0.23921971252566734,0.04261645193260654
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.1,0.1943,3.735363204956055,0.06583757827521104,0.13923625723006341,0.0,0.0,0.9476744186046512,0.9554455445544554,0.0,0.0,0.0,0.0,0.0,0.0
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.2,0.2938,2.398110245895386,0.18715541004205788,0.24969866541266195,0.0,0.0,0.7412790697674418,0.9831683168316832,0.0,0.0,0.0,0.6896887159533074,0.48357289527720737,0.0
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.3,0.3387,1.8189912984848022,0.274021780940908,0.3068328491918313,0.11326530612244898,0.0,0.44670542635658916,0.994059405940594,0.7983706720977597,0.03139013452914798,0.021920668058455117,0.6050583657587548,0.3655030800821355,0.0
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.4,0.5915,1.333130041885376,0.5730658574601468,0.5630621526067764,0.6193877551020408,0.652863436123348,0.5397286821705426,0.9643564356435643,0.7606924643584522,0.34417040358744394,0.7578288100208769,0.7354085603112841,0.5133470225872689,0.0
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.5,0.675,1.149746377658844,0.6319534966457566,0.6460515308347992,0.9020408163265307,0.9762114537444934,0.5436046511627907,0.907920792079208,0.7535641547861507,0.4405829596412556,0.7964509394572025,0.8219844357976653,0.553388090349076,0.0
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.6,0.7023,1.0694060711860656,0.6711981323217191,0.6734778273853297,0.9244897959183673,0.9859030837004406,0.6792635658914729,0.7762376237623763,0.7240325865580448,0.5448430493273543,0.7651356993736952,0.8336575875486382,0.6570841889117043,0.08523290386521308
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.7,0.7444,1.0262547939300537,0.7343208657506295,0.7175971514250605,0.9520408163265306,0.9814977973568282,0.49127906976744184,0.6267326732673267,0.7291242362525459,0.6266816143497758,0.8580375782881002,0.8696498054474708,0.6981519507186859,0.5807730426164519
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.8,0.7305,1.025141795349121,0.715344293420931,0.7040565572134435,0.9142857142857143,0.9691629955947136,0.3478682170542636,0.46732673267326735,0.7240325865580448,0.7298206278026906,0.9050104384133612,0.9036964980544747,0.7546201232032854,0.5797819623389494
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,0.9,0.7264,1.0347166534423828,0.7097703586075484,0.7014729409105266,0.8653061224489796,0.9480176211453745,0.28972868217054265,0.36435643564356435,0.7759674134419552,0.7914798206278026,0.8820459290187892,0.8764591439688716,0.8316221765913757,0.643211100099108
p9_freeze_q_power_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t44_r44_-train-20260715_221936-8c0dae35a82447ce-round0030.pt,1.0,0.6943,1.0743972242355346,0.6729142860293323,0.6712896287793935,0.7663265306122449,0.9400881057268723,0.2819767441860465,0.21485148514851485,0.9185336048879837,0.9013452914798207,0.8716075156576201,0.8511673151750972,0.7546201232032854,0.4618434093161546
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.1,0.1943,2.981735083770752,0.0647258540542419,0.1374479356171885,0.0,0.0,0.939922480620155,0.9623762376237623,0.0,0.0,0.0,0.0,0.0,0.0009910802775024777
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.2,0.3207,1.6409587385177613,0.20045635022943578,0.27104947734086693,0.004081632653061225,0.0,0.873062015503876,0.9435643564356435,0.8920570264765784,0.39349775784753366,0.013569937369519834,0.01556420233463035,0.008213552361396304,0.08424182358771061
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.3,0.505,1.3174911134719849,0.4709927075014246,0.4642576188255281,0.463265306122449,0.2775330396475771,0.7587209302325582,0.9237623762376238,0.8747454175152749,0.38789237668161436,0.27348643006263046,0.020428015564202335,0.526694045174538,0.5589692765113974
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.4,0.6439,1.178668815803528,0.6285166676261308,0.6098980722041082,0.8030612244897959,0.8696035242290749,0.5697674418604651,0.9336633663366337,0.8411405295315683,0.38004484304932734,0.5678496868475992,0.25680933852140075,0.5328542094455853,0.6362735381565907
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.5,0.6788,1.1296265504837035,0.6680795200148433,0.6473184266133652,0.8183673469387756,0.8916299559471366,0.4903100775193798,0.9306930693069307,0.8177189409368636,0.3531390134529148,0.7118997912317327,0.5282101167315175,0.49794661190965095,0.6937561942517344
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.6,0.6878,1.1094419828414916,0.6773754891167261,0.6571252322328474,0.8357142857142857,0.8986784140969163,0.47674418604651164,0.9287128712871288,0.8217922606924644,0.3609865470852018,0.7098121085594989,0.5554474708171206,0.5225872689938398,0.7135777998017839
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.7,0.6959,1.0970009157180787,0.6877284909292608,0.6662033517590752,0.7908163265306123,0.8960352422907489,0.4738372093023256,0.9346534653465347,0.8553971486761711,0.3755605381165919,0.7275574112734864,0.6546692607003891,0.5349075975359343,0.6620416253716551
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.8,0.7131,1.0821693939208985,0.705566923350756,0.6838485745418494,0.7540816326530613,0.9286343612334802,0.49224806201550386,0.9188118811881189,0.8564154786150713,0.42713004484304934,0.7390396659707724,0.7334630350194552,0.5728952772073922,0.6541129831516352
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,0.9,0.7208,1.0722168409347534,0.71441997013563,0.6917400915366749,0.7204081632653061,0.9541850220264317,0.5416666666666666,0.902970297029703,0.8441955193482689,0.5044843049327354,0.7661795407098121,0.7363813229571985,0.5400410677618069,0.6461843409316155
p9_freeze_population_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.7182,1.0743462669372559,0.7127826704629365,0.6889316571103119,0.6683673469387755,0.9533039647577093,0.5213178294573644,0.8821782178217822,0.8472505091649695,0.5807174887892377,0.7839248434237995,0.7344357976653697,0.5225872689938398,0.645193260654113
