dataset,model,layer_or_aggregate,seed,round,R,r,normalized_rank,sp_plus_dense_difference,gap,analytic_optimal_error,experiment_type,checkpoint,d_out,d_in,spectrum,method,relative_error,numerical_checks_passed
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,5,6.2500000000000000e-01,1.5942324960296864e-15,2.3781794541851617e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898335e-02,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,5,6.2500000000000000e-01,1.5942324960296864e-15,2.3781794541851617e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898335e-02,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,6,7.5000000000000000e-01,1.5964253069696587e-15,1.3922851716709400e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,1.6996993847729486e-01,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,6,7.5000000000000000e-01,1.5964253069696587e-15,1.3922851716709400e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200853e-02,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,6,7.5000000000000000e-01,1.5964253069696587e-15,1.3922851716709400e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200853e-02,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,7,8.7500000000000000e-01,1.5959464048198596e-15,1.0311263065937715e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,1.1822904035095770e-01,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,7,8.7500000000000000e-01,1.5959464048198596e-15,1.0311263065937715e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580561e-02,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,7,8.7500000000000000e-01,1.5959464048198596e-15,1.0311263065937715e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580564e-02,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,8,1.0000000000000000e+00,1.5965651095284203e-15,-7.3352581499877951e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,8,1.0000000000000000e+00,1.5965651095284203e-15,-7.3352581499877951e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),7.3352581499877951e-16,True
synthetic,synthetic_low_rank_update,aggregate,54,-1,8,8,1.0000000000000000e+00,1.5965651095284203e-15,-7.3352581499877951e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0871219195243250e-15,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,1,1.2500000000000000e-01,4.7874936657436220e-16,3.6600736029161252e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,9.3066095791814063e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,1,1.2500000000000000e-01,4.7874936657436220e-16,3.6600736029161252e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6465359762652811e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,1,1.2500000000000000e-01,4.7874936657436220e-16,3.6600736029161252e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6465359762652823e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,2,2.5000000000000000e-01,6.9453920495331944e-16,2.9581452721455515e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,6.1457035999344001e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,2,2.5000000000000000e-01,6.9453920495331944e-16,2.9581452721455515e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.1875583277888486e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,2,2.5000000000000000e-01,6.9453920495331944e-16,2.9581452721455515e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.1875583277888486e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,3,3.7500000000000000e-01,7.1991329113365455e-16,4.0441813996246800e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,5.8422280713245778e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,3,3.7500000000000000e-01,7.1991329113365455e-16,4.0441813996246800e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.7980466716998980e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,3,3.7500000000000000e-01,7.1991329113365455e-16,4.0441813996246800e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.7980466716998980e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,4,5.0000000000000000e-01,7.6290138966708953e-16,3.6679167275511815e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,4.6797115270255452e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,4,5.0000000000000000e-01,7.6290138966708953e-16,3.6679167275511815e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0117947994743634e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,4,5.0000000000000000e-01,7.6290138966708953e-16,3.6679167275511815e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0117947994743635e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,5,6.2500000000000000e-01,9.3887036401002802e-16,2.8452606256042379e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,3.4102266417432214e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,5,6.2500000000000000e-01,9.3887036401002802e-16,2.8452606256042379e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898328e-02,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,5,6.2500000000000000e-01,9.3887036401002802e-16,2.8452606256042379e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898335e-02,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,6,7.5000000000000000e-01,8.4843808495173028e-16,2.5606873173696032e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,2.8681015304716118e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,6,7.5000000000000000e-01,8.4843808495173028e-16,2.5606873173696032e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200859e-02,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,6,7.5000000000000000e-01,8.4843808495173028e-16,2.5606873173696032e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200853e-02,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,7,8.7500000000000000e-01,8.5008026195857977e-16,1.2971701860565021e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,1.4483342829723078e-01,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,7,8.7500000000000000e-01,8.5008026195857977e-16,1.2971701860565021e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580561e-02,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,7,8.7500000000000000e-01,8.5008026195857977e-16,1.2971701860565021e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580561e-02,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,8,1.0000000000000000e+00,8.5133884326576883e-16,-6.7956051535010983e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,8,1.0000000000000000e+00,8.5133884326576883e-16,-6.7956051535010983e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),6.7956051535010983e-16,True
synthetic,synthetic_low_rank_update,aggregate,55,-1,8,8,1.0000000000000000e+00,8.5133884326576883e-16,-6.7956051535010983e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.8941780311061573e-16,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,1,1.2500000000000000e-01,1.4746109485690193e-15,3.6311263333723964e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,9.2776623096376787e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,1,1.2500000000000000e-01,1.4746109485690193e-15,3.6311263333723964e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6465359762652823e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,1,1.2500000000000000e-01,1.4746109485690193e-15,3.6311263333723964e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6465359762652823e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,2,2.5000000000000000e-01,1.3324760085137307e-15,4.9881266939804347e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,8.1756850217692834e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,2,2.5000000000000000e-01,1.3324760085137307e-15,4.9881266939804347e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.1875583277888486e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,2,2.5000000000000000e-01,1.3324760085137307e-15,4.9881266939804347e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.1875583277888486e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,3,3.7500000000000000e-01,1.3221365760890543e-15,3.8226621190632298e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,5.6207087907631281e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,3,3.7500000000000000e-01,1.3221365760890543e-15,3.8226621190632298e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.7980466716998983e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,3,3.7500000000000000e-01,1.3221365760890543e-15,3.8226621190632298e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.7980466716998983e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,4,5.0000000000000000e-01,1.3121003552788346e-15,2.7519551067654519e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,3.7637499062398155e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,4,5.0000000000000000e-01,1.3121003552788346e-15,2.7519551067654519e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0117947994743635e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,4,5.0000000000000000e-01,1.3121003552788346e-15,2.7519551067654519e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0117947994743635e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,5,6.2500000000000000e-01,1.8421095860358504e-15,2.9698907116429923e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,3.5348567277819753e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,5,6.2500000000000000e-01,1.8421095860358504e-15,2.9698907116429923e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898315e-02,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,5,6.2500000000000000e-01,1.8421095860358504e-15,2.9698907116429923e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898328e-02,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,6,7.5000000000000000e-01,1.5115111871528331e-15,1.9464051065216184e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,2.2538193196236270e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,6,7.5000000000000000e-01,1.5115111871528331e-15,1.9464051065216184e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200853e-02,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,6,7.5000000000000000e-01,1.5115111871528331e-15,1.9464051065216184e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200853e-02,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,7,8.7500000000000000e-01,1.5133030081882184e-15,1.4420965023111643e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,1.5932605992269699e-01,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,7,8.7500000000000000e-01,1.5133030081882184e-15,1.4420965023111643e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580556e-02,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,7,8.7500000000000000e-01,1.5133030081882184e-15,1.4420965023111643e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580556e-02,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,8,1.0000000000000000e+00,1.5137121036744653e-15,-1.0355086843677863e-15,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,8,1.0000000000000000e+00,1.5137121036744653e-15,-1.0355086843677863e-15,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0355086843677863e-15,True
synthetic,synthetic_low_rank_update,aggregate,56,-1,8,8,1.0000000000000000e+00,1.5137121036744653e-15,-1.0355086843677863e-15,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,7.3865757751547755e-16,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,1,1.2500000000000000e-01,7.4826337867380081e-16,4.0182299216676909e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,9.6647658979329765e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,1,1.2500000000000000e-01,7.4826337867380081e-16,4.0182299216676909e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6465359762652856e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,1,1.2500000000000000e-01,7.4826337867380081e-16,4.0182299216676909e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6465359762652856e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,2,2.5000000000000000e-01,8.2847567617088296e-16,6.0854731918140847e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,9.2730315196029345e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,2,2.5000000000000000e-01,8.2847567617088296e-16,6.0854731918140847e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.1875583277888497e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,2,2.5000000000000000e-01,8.2847567617088296e-16,6.0854731918140847e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.1875583277888503e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,3,3.7500000000000000e-01,7.3139746450709789e-16,5.4458595585066971e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,7.2439062302065960e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,3,3.7500000000000000e-01,7.3139746450709789e-16,5.4458595585066971e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.7980466716998986e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,3,3.7500000000000000e-01,7.3139746450709789e-16,5.4458595585066971e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.7980466716998986e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,4,5.0000000000000000e-01,7.7412837455371428e-16,5.2833155356801731e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,6.2951103351545368e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,4,5.0000000000000000e-01,7.7412837455371428e-16,5.2833155356801731e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0117947994743641e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,4,5.0000000000000000e-01,7.7412837455371428e-16,5.2833155356801731e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0117947994743641e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,5,6.2500000000000000e-01,7.7273254053827665e-16,3.8194520864381554e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,4.3844181025771389e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,5,6.2500000000000000e-01,7.7273254053827665e-16,3.8194520864381554e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898370e-02,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,5,6.2500000000000000e-01,7.7273254053827665e-16,3.8194520864381554e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898356e-02,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,6,7.5000000000000000e-01,7.8018628332428405e-16,3.3425732918069095e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,3.6499875049089181e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,6,7.5000000000000000e-01,7.8018628332428405e-16,3.3425732918069095e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200877e-02,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,6,7.5000000000000000e-01,7.8018628332428405e-16,3.3425732918069095e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200877e-02,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,7,8.7500000000000000e-01,7.8121185636053725e-16,2.6795322526814214e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,2.8306963495972270e-01,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,7,8.7500000000000000e-01,7.8121185636053725e-16,2.6795322526814214e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580566e-02,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,7,8.7500000000000000e-01,7.8121185636053725e-16,2.6795322526814214e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580566e-02,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,8,1.0000000000000000e+00,7.8314445988743983e-16,-8.1763265041935989e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,8,1.0000000000000000e+00,7.8314445988743983e-16,-8.1763265041935989e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),8.1763265041935989e-16,True
synthetic,synthetic_low_rank_update,aggregate,57,-1,8,8,1.0000000000000000e+00,7.8314445988743983e-16,-8.1763265041935989e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,7.9129513812719505e-16,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,1,1.2500000000000000e-01,1.5810216499126363e-15,3.8395409653842838e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,9.4860769416495705e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,1,1.2500000000000000e-01,1.5810216499126363e-15,3.8395409653842838e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6465359762652867e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,1,1.2500000000000000e-01,1.5810216499126363e-15,3.8395409653842838e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6465359762652867e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,2,2.5000000000000000e-01,1.3550256673122113e-15,6.1480649282337529e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,9.3356232560226049e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,2,2.5000000000000000e-01,1.3550256673122113e-15,6.1480649282337529e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.1875583277888520e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,2,2.5000000000000000e-01,1.3550256673122113e-15,6.1480649282337529e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.1875583277888520e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,3,3.7500000000000000e-01,1.3536328994197356e-15,4.0750002133766400e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,5.8730468850765394e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,3,3.7500000000000000e-01,1.3536328994197356e-15,4.0750002133766400e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.7980466716998994e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,3,3.7500000000000000e-01,1.3536328994197356e-15,4.0750002133766400e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.7980466716998991e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,4,5.0000000000000000e-01,1.3439870398991995e-15,4.2539658372683714e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,5.2657606367427356e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,4,5.0000000000000000e-01,1.3439870398991995e-15,4.2539658372683714e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0117947994743644e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,4,5.0000000000000000e-01,1.3439870398991995e-15,4.2539658372683714e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0117947994743645e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,5,6.2500000000000000e-01,1.3517657851420199e-15,4.4593900858235591e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,5.0243561019625427e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,5,6.2500000000000000e-01,1.3517657851420199e-15,4.4593900858235591e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898377e-02,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,5,6.2500000000000000e-01,1.3517657851420199e-15,4.4593900858235591e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898370e-02,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,6,7.5000000000000000e-01,1.3466210790118150e-15,3.6633416259771989e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,3.9707558390792075e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,6,7.5000000000000000e-01,1.3466210790118150e-15,3.6633416259771989e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200877e-02,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,6,7.5000000000000000e-01,1.3466210790118150e-15,3.6633416259771989e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200877e-02,True
