dataset,model,layer,checkpoint,seed,trial,d_out,d_in,R,r,alpha,target_condition_number,actual_condition_number,condition_relative_error,smallest_gauge_singular_value,b_gauge_frobenius_norm,a_gauge_frobenius_norm,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_full_reconstruction_error,compact_path_no_dense_intermediate,gauge_construction,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654746e-01,1.7083750778609150e+00,1.7278054463453252e+00,3.4550051907908082e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5039181358575404e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.5278170138604288e-01,4.3516201104189822e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654746e-01,1.7083750778609150e+00,1.7278054463453252e+00,3.4550051907908082e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5039181358575404e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00,5.7735026918962584e-01,1.8137890677058877e+00,1.8439823170369702e+00,3.9999942712629174e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6914704625723247e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.8696548761442879e-01,4.6934579727028414e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00,5.7735026918962584e-01,1.8137890677058877e+00,1.8439823170369702e+00,3.9999942712629174e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6914704625723247e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999991e+00,1.7763568394002506e-16,4.4721359549995793e-01,2.0237323332242796e+00,2.0662555362093546e+00,4.2613188878584277e-16,1.1761969034414466e-01,2.7755575615628914e-17,9.9941807050313522e-16,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.7590596632459810e-01,5.5828627598045344e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999991e+00,1.7763568394002506e-16,4.4721359549995793e-01,2.0237323332242796e+00,2.0662555362093546e+00,4.2613188878584277e-16,1.1761969034414466e-01,2.7755575615628914e-17,9.9941807050313522e-16,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999982e+00,2.3684757858670006e-16,3.6514837167011083e-01,2.2574027705034267e+00,2.3082579738110347e+00,4.7945269666226171e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4216156430502684e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.0644778909137982e-01,6.8882809874723516e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999982e+00,2.3684757858670006e-16,3.6514837167011083e-01,2.2574027705034267e+00,2.3082579738110347e+00,4.7945269666226171e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4216156430502684e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999982e+00,1.7763568394002506e-16,3.1622776601683794e-01,2.4633260346465811e+00,2.5190010371999301e+00,4.6936834278471141e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3814158643197925e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,9.4657377488782257e-01,8.2895408454367792e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,54,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999982e+00,1.7763568394002506e-16,3.1622776601683794e-01,2.4633260346465811e+00,2.5190010371999301e+00,4.6936834278471141e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3814158643197925e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.2814559324724122e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5270640543638070e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.1693808688118836e-01,3.9931839653704371e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.2814559324724122e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5270640543638070e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772615e-01,1.6752316587965805e+00,1.6659552970097247e+00,3.4093999330431570e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4703723120059518e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.2073219562700357e-01,4.0311250528285891e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772615e-01,1.6752316587965805e+00,1.6659552970097247e+00,3.4093999330431570e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4703723120059518e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000004e+00,2.2204460492503131e-16,7.0710678118654713e-01,1.7264864293329507e+00,1.7108415143402780e+00,3.6465088766581315e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6181390030774009e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.2861195841916886e-01,4.1099226807502420e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000004e+00,2.2204460492503131e-16,7.0710678118654713e-01,1.7264864293329507e+00,1.7108415143402780e+00,3.6465088766581315e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6181390030774009e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000004e+00,1.4802973661668753e-16,5.7735026918962573e-01,1.8426081338151146e+00,1.8186249906494556e+00,3.8314324911957897e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2639792209084057e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.4977842065287874e-01,4.3215873030873408e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000004e+00,1.4802973661668753e-16,5.7735026918962573e-01,1.8426081338151146e+00,1.8186249906494556e+00,3.8314324911957897e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2639792209084057e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000018e+00,3.5527136788005011e-16,4.4721359549995787e-01,2.0661273136797491e+00,2.0334772596458621e+00,3.8809543093243543e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3513447937682912e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.0272726443434599e-01,4.8510757409020133e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000018e+00,3.5527136788005011e-16,4.4721359549995787e-01,2.0661273136797491e+00,2.0334772596458621e+00,3.8809543093243543e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3513447937682912e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000053e+00,7.1054273576010023e-16,3.6514837167011066e-01,2.3106156176583257e+00,2.2734435748216288e+00,4.5055526719932816e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2483779920514627e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.7856824938528315e-01,5.6094855904113849e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000053e+00,7.1054273576010023e-16,3.6514837167011066e-01,2.3106156176583257e+00,2.2734435748216288e+00,4.5055526719932816e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2483779920514627e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,3.1622776601683789e-01,2.5241500145158668e+00,2.4856218796428742e+00,5.1396915811118074e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6324258993484553e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.5931653472946969e-01,6.4169684438532504e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,55,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,3.1622776601683789e-01,2.5241500145158668e+00,2.4856218796428742e+00,5.1396915811118074e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6324258993484553e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000013e+00,1.3322676295501878e-15,9.9999999999999944e-01,1.6457339059369436e+00,1.6457339059369436e+00,3.8924405098166773e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2021558208647747e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.1439215612499254e-01,4.9677246578084788e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000013e+00,1.3322676295501878e-15,9.9999999999999944e-01,1.6457339059369436e+00,1.6457339059369436e+00,3.8924405098166773e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2021558208647747e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000004e+00,2.9605947323337506e-16,8.1649658092772570e-01,1.6709664104633573e+00,1.6692260693014165e+00,3.8195140723524104e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2052794854534686e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.1978065220038248e-01,5.0216096185623782e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000004e+00,2.9605947323337506e-16,8.1649658092772570e-01,1.6709664104633573e+00,1.6692260693014165e+00,3.8195140723524104e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2052794854534686e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654735e-01,1.7183414584760281e+00,1.7160052757319881e+00,3.5819928446234871e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0883964188531376e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.3073617353255707e-01,5.1311648318841241e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654735e-01,1.7183414584760281e+00,1.7160052757319881e+00,3.5819928446234871e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0883964188531376e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000022e+00,7.4014868308343773e-16,5.7735026918962562e-01,1.8273690809204985e+00,1.8259539255003783e+00,3.9883885974484875e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1540157519141159e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.5902048087678411e-01,5.4140079053263945e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000022e+00,7.4014868308343773e-16,5.7735026918962562e-01,1.8273690809204985e+00,1.8259539255003783e+00,3.9883885974484875e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1540157519141159e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000044e+00,8.8817841970012523e-16,4.4721359549995754e-01,2.0384207624489568e+00,2.0425692992660784e+00,4.3580927234235503e-16,1.1761969034414466e-01,4.1633363423443370e-17,2.1664680044557197e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.2571053024515197e-01,6.0809083990100732e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000044e+00,8.8817841970012523e-16,4.4721359549995754e-01,2.0384207624489568e+00,2.0425692992660784e+00,4.3580927234235503e-16,1.1761969034414466e-01,4.1633363423443370e-17,2.1664680044557197e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000098e+00,1.3026616822268502e-15,3.6514837167011027e-01,2.2694944213388846e+00,2.2828101889756427e+00,4.5006994428405513e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2847881108961502e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.1657688586271815e-01,6.9895719551857349e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000098e+00,1.3026616822268502e-15,3.6514837167011027e-01,2.2694944213388846e+00,2.2828101889756427e+00,4.5006994428405513e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2847881108961502e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000005e+01,5.3290705182007512e-16,3.1622776601683789e-01,2.4712766924563425e+00,2.4942999770836911e+00,5.2573525477466721e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6761866649092705e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,9.1064998967390509e-01,7.9303029932976044e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,56,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000005e+01,5.3290705182007512e-16,3.1622776601683789e-01,2.4712766924563425e+00,2.4942999770836911e+00,5.2573525477466721e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6761866649092705e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999933e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.4969787643139495e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3214505692513638e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.7923642085521465e-01,4.6161673051106999e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999933e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.4969787643139495e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3214505692513638e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999993e+00,4.4408920985006262e-16,8.1649658092772592e-01,1.6959095385293830e+00,1.6355137547780310e+00,4.0955000527120981e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4128370807181159e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.8268909545996583e-01,4.6506940511582118e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999993e+00,4.4408920985006262e-16,8.1649658092772592e-01,1.6959095385293830e+00,1.6355137547780310e+00,4.0955000527120981e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4128370807181159e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999984e+00,7.7715611723760958e-16,7.0710678118654757e-01,1.7564147432855939e+00,1.6522293794009926e+00,3.9277076294002152e-16,1.1761969034414466e-01,4.1633363423443370e-17,2.0799607013215568e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.8959471009911990e-01,4.7197501975497524e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999984e+00,7.7715611723760958e-16,7.0710678118654757e-01,1.7564147432855939e+00,1.6522293794009926e+00,3.9277076294002152e-16,1.1761969034414466e-01,4.1633363423443370e-17,2.0799607013215568e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,2.9999999999999969e+00,1.0362081563168128e-15,5.7735026918962618e-01,1.8784835122761923e+00,1.7097722174353713e+00,3.7775289537719413e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1479498433152782e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.0687525413301036e-01,4.8925556378886570e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,57,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,2.9999999999999969e+00,1.0362081563168128e-15,5.7735026918962618e-01,1.8784835122761923e+00,1.7097722174353713e+00,3.7775289537719413e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1479498433152782e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
